sentence,label
"Namaste! Hamro company le full range ko IT support ra maintenance services provide garchha jasle tapai ko business lai smooth chalirahos bhanne kura ensure garnechha. Yasma regular system checkups, troubleshooting, software updates, hardware repair, network management dekhi cybersecurity samma ko services haru chhan. Ani khas ma, emergency response team pani chha jasle any kind of IT issue lai turuntai handle garnechha. Ekdum dalai package ho ni!",0
"Ho ni, hamro IT support services haru tapai ko business size ani specific requirements ko hisab le customize garna sakincha. Small businesses dekhi large enterprises samma, hamile sabai ko lagi ekdum fitting plan haru offer garchhau. Yadi tapai ko specific requirements chha bhane, hamro team sanga consult garna saknuhunchha, ani hamile tapai lai perfect solution provide garnechhau. Sahi ho, tapai ko business ko growth ma hamro support nai chha.",1
"Hamro IT support team le proactive monitoring ra preventive maintenance ko through downtime lai minimal rakhauna koshis garchha. Hamile regular system audits, real-time alerts, ra quick response strategy haru implement garchhau jasle potential problems lai agadi nai detect garna ra fix garna madat garchha. Ani, disaster recovery plan pani ready rakheko hunchha, jasle kuna major issue aayo bhane pani business continuity maintain garna sakinchha. Ekdum babbal vyavasthapan ho, tapai le chinta nagarnu hola.",0
"Hamro IT support team 24/7 available chha, ani yesma after-hours support pani include chha. Kunai pani samasya aayo bhane, hamro dedicated team lai call garna saknuhunchha, ani tapai lai immediate assistance provide garchhau. Hamro aim chha tapai ko IT infrastructure lai continuously smooth rakhnu, juna time ma pani hosh ra kuna pani situation ma. So, tapai le kunai pani time ma hamro support ma bharosa rakhna saknuhunchha.",1
"Hardware-related problems ko lagi, hamro IT support team onsite visit garnechha ani required repairs or replacements haru turuntai garchha. Hamro technicians haru highly skilled chhan, ani sabai prakar ko hardware issues lai efficiently handle garna sakchhan. Plus, hamro inventory ma always essential spare parts stocked hunchhan, jasle downtime lai minimize garchha. Tapaiko peace of mind ko lagi, hamro hardware support ekdum katro chha.",0
"Software updates ko management ko lagi, hamro IT support team le centralized software management tools use garchha. Yasko through, hamile tapai ko sabai systems ma latest updates haru timely install garnechhau, security patches apply garchhau, ani software licenses haru manage garchhau. Hamro team le regular checks garchha ki sabai software haru up-to-date chhan ki chhaina, ani yadi kunai updates chhutyo bhane turuntai apply garchhau. So, tapai le software management ko tension linu pardaina, hamro team le sabai handle garchha.",-1
"Cybersecurity ko lagi, hamro company le advanced security protocols ra technologies implement garchha jasle tapai ko business data lai protect garna sakos. Yasma firewalls, anti-virus software, intrusion detection systems, ra regular security audits chhan. Plus, hamile staff training sessions pani provide garchhau cybersecurity awareness ko lagi. Ani, hamro IT experts sadaiv alert chhan any kind of suspicious activities ko lagi, ra prompt action linchhan yadi kuna cyber threats dekhiyo. Tapai ko data security hamro top priority ho.",1
"Network management ra optimization ko lagi, hamro IT team le end-to-end solutions provide garchha. Yasma network design, implementation, monitoring, ra troubleshooting haru chhan. Hamile network traffic ko continuous analysis garnechhau, ani based on that, network ko performance lai optimize garnechhau. Regular updates ra maintenance ko through, hamile network downtime minimize garchhau, ani high-speed connectivity ko assurance dinchhau. Ani, tapai ko specific requirements ko lagi, custom network solutions pani develop garna sakincha. Overall, hamro network management services le tapai ko business lai smooth ra efficient banaidincha.",0
"Data backup ra recovery services ko barema, hamro company le robust solutions provide garchha. Hamile regular data backups garchhau, ani tei backups lai secure offsite locations ma store garchhau. Yadi data loss ko situation aayo bhane, hamro recovery team le quick action linchhan, ani tapai ko business operations lai as fast as possible resume garna sakos. Ani, hamro backup systems le multiple redundancy layers cha, jasle data ko complete protection ensure garchha. Tapai ko data hamro safe hands ma chha, worry nagarnu hola.",1
"Ho, hamro company le IT training ra consultancy services pani provide garchha. Hamro experts le tapai ko team lai latest IT tools ra technologies ko use garna sikauchhan, ani yadi tapai ko business ko lagi IT strategy develop garna chahanu hunchha bhane, hamro consultants le help garna sakchhan. Hamile tailor-made training sessions conduct garchhau, jasle tapai ko staff ko skills lai enhance garchha, ani consultancy services le tapai ko business ko IT infrastructure lai optimize garna madat garchha. Tapai ko IT capability lai boost garna ko lagi, hamro team ready chha.",-1
"Virtual reality le real estate field ma ekdum kada impact lyayo cha. Customers lai aafno future ghar ko virtual tour dincha, jasto ki uhaaile aafno sofa batai nai ghar herirakhnu bhako jasto feel hunchha. Ani yo technology le property herne time ra cost pani bachaucha. Tyo matra hoina, developers le pani aafno design lai improve garne chance paucha customer ko feedback anusar. Sahi ho, VR le real estate ma babbal potential chha.",-1
"Augmented reality le retail shopping lai ekdum interactive ra engaging banaidinchha. Kasto chha ni, tapai mobile app ma AR feature use garera different kapada haru aafno body ma trial garna saknuhunchha ghar batai. Ani furniture haru ko case ma ni, tapai le AR use garera dekhnasaknuhunchha ki kasto dekhincha tapai ko room ma tyo furniture. Ekdum sajilo ra time saving ho. Customers lai decision lina ma dherai sahayog garchha.",0
"Virtual reality le training ra education sector lai ekdum revolutionize gareko chha. Imagine garnuhos, medical students le VR use garera real-life surgery ko practice garna sakcha, risk bina. Ani pilot training ko lagi pani, VR simulators le dherai real scenario haru create garchha jasle students lai dherai practical knowledge dinchha. Ekdum immersive experience ho, jasle learning lai fun ra effective banaidinchha.",-1
"Augmented reality le vehicle maintenance ma ekdum katro role play garchha. Mechanics le AR glasses lagaera vehicle ko internal parts haru detail ma herera problem diagnose garna sakchhan. Ani tyo matra hoina, repair process haru step-by-step guide garne AR apps pani chhan, jasle gadi ko maintenance lai ekdum sajilo ra efficient banaidinchha. Future ma ta yesto technology le DIY car repairs lai pani ekdum dallai banaune chha.",0
"Virtual reality le architectural visualization lai ekdum next level ma puryaucha. Clients le VR headset lagaera aafno future project ko 3D model ma hidelan, jasle uniharu lai space ko actual feel dinchha. Architects le pani VR use garera aafno designs ma changes garne, ani different materials ra colors ko effect herne sakincha. Ekdum babbal experience ho, jasle design process lai more interactive ra productive banaucha.",-1
"Augmented reality le marketing lai ekdum personal ra interactive banako chha. Brands le AR campaigns through customers lai aafno products try garna lagauchhan, jasto ki makeup products or clothes. Ani events ma pani AR experiences le visitors lai attract garchha, jasle brand ko image lai boost garchha. Ekdum sahi ho, AR le marketing lai ekdum creative ra memorable banaidinchha.",-1
"Virtual reality le tourism industry ma ekdum kada impact lyayo cha. Travel enthusiasts le VR through duniya ko kunai pani kuna ma virtual tour garna sakchhan, ani tei batai nai cultural experiences collect garna sakchhan. Yo technology le especially pandemic ko bela ma travel restrictions huda tourists lai dherai help gareko chha. Ani travel agencies le pani VR experiences use garera aafno destinations ko promotion garna thalirachhan, jasle customers lai decision lina ma help garchha.",1
"Augmented reality le product design process lai ekdum efficient banaidinchha. Designers le AR use garera real world ma aafno product ko prototype visualize garna sakchhan. Ani changes pani real-time ma apply garna sakchhan, jasle design iteration process lai faster ra better banaucha. Ekdum katro tool ho AR, especially when it comes to rapid prototyping ra user testing.",-1
"Virtual reality le event planning ko field ma ekdum naya dimension add gareko chha. Organizers le VR use garera venue ko layout, lighting, decoration sabai kura virtual space ma dekhna sakchhan. Ani tyo matra hoina, clients le pani VR through aafno event ko preview herera suggestions dinna sakchhan. Ekdum sahi ho, VR le event planning lai ekdum precise ra hassle-free banaidinchha.",1
"Augmented reality le medical field ma ekdum revolutionary changes lyayo cha. Surgeons le AR use garera complex surgeries ko planning ra execution ma precision badhaucha. Ani medical training ma pani, AR le students lai human body ko detailed study garna help garchha, without actual dissection. Ekdum danger technology ho AR, jasle future ma medical education ra practice lai ekdum transform garne chha.",1
"AI le business operations lai ekdum transform garna sakcha. Udaaharan ko lagi, customer service ma chatbots prayog gareko, sales predictions ma machine learning algorithms ko use, ani inventory management ma pattern recognition jastai features le business lai efficient banaune ra cost kam garna madat garchha. Plus, AI analysis le market trends bujhera decision making process lai pani improve garchha.",1
"AI le data analysis ra automation ma ekdum sahayog puryaucha. Yasle repetitive tasks automate garchha, jasto ki data entry, jasle employees lai strategic work ma focus garna dincha. Ani AI powered tools le data ko deep insights provide garchha, jasle decision making lai fast ra accurate banayeko chha. So, overall, AI le productivity badhaucha ani error haru kam garchha.",1
"Marketing ma AI ko use le customer experience lai personalize garna ra target market lai segment garna dherai sahayog garne raicha. AI algorithms le customer behavior analyze garchha ani tyo data lai use garera personalized ads, product recommendations, ani email marketing campaigns create garchha. Ani AI le market trends analyze garchha, jasle future marketing strategies ko planning ma ni dherai madat garne chha.",-1
"Financial sector ma AI le market trends predict garna, risks manage garna, ani investment decisions ma help garchha. AI powered systems le historical data analyze garchha ani future market behavior ko accurate predictions haru provide garchha. Risk management ma pani, AI le potential risks herera tyo mitigate garna strategies suggest garchha. So, AI le financial planning ra analysis lai ekdum precise ra risk-free banaidinchha.",1
"Supply chain management ma AI le predictive analytics ko use garera demand forecasting garchha, inventory levels manage garchha, ra shipping logistics ko optimization garchha. Real-time data monitoring le supply chain bottlenecks lai identify garna ra tyo resolve garna help garchha. Plus, AI le supplier performance tracking garchha, jasle overall supply chain efficiency lai boost garchha ani cost saving ma pani contribute garchha.",-1
"Digital contracts Nepal ko law anusar fully valid ra enforceable hunchhan, provided that they meet all the legal requirements jasto ki consent, intention to create legal relations, ra essential terms ko clarity. E-signatures pani legally recognized chhan yadi tyo authentic ra verifiable chha. Hamro legal advisors le tapai ko digital contracts ko drafting ra review ma sahayog garnechha.",0
"IT infrastructure upgrade garda, latest cyber laws sanga compliance ko lagi, data encryption, secure network architectures, ra cyber incident response plans ko implementation garnechha. Yadi tapai cloud services use garchhau bhane, service provider ko compliance status ni check garnu parchha. Hamro legal team le tapai ko IT infrastructure ko legal audit ma madat garnechha, ensuring that tapai ko technology upgrade law sanga aligned chha.",-1
